SAT_Reading,Reading_Effect,Reading Confidence Lower,Reading Confidence Upper
505.5900621118012,-9.027640170690889,-16.832800434900424,-1.222479906481353
506.83229813664593,-8.788141348324993,-16.60345460120479,-0.9728280954451973
508.07453416149065,-8.551880929809705,-16.37950410357317,-0.7242577560462431
509.31677018633536,-8.319356184761018,-16.16066237352542,-0.4780499959966189
510.5590062111801,-8.091064382794963,-15.946564016454504,-0.23556474913542225
511.80124223602485,-7.867502793527528,-15.736789496130115,0.0017839090750584319
513.0434782608695,-7.6491686865747806,-15.530891941265928,0.23255456811636765
514.2857142857142,-7.43655933155268,-15.328425885357335,0.4553072222519745
515.5279503105589,-7.230171998077281,-15.128977933556566,0.6686339374020047
516.7701863354037,-7.030503955764567,-14.93219955508371,0.8711916435545746
518.0124223602484,-6.838047713870185,-14.73784212955662,1.0617467018162507
519.2546583850931,-6.652909316551481,-14.545771109504717,1.2399524764017542
520.4968944099378,-6.474529233416941,-14.355965420700548,1.406906953866665
521.7391304347825,-6.302282126852954,-14.168527119136733,1.5639628654308249
522.9813664596272,-6.1355426592458855,-13.98364943624081,1.7125641177490403
524.2236024844719,-5.9736854929821375,-13.801583440421947,1.854212454457671
525.4658385093168,-5.816085290448065,-13.622606999093824,1.9904364181976941
526.7080745341615,-5.662116714030079,-13.446995703060303,2.122762275000146
527.9503105590062,-5.511154426114549,-13.274995609908387,2.2526867576792897
529.1925465838509,-5.362573089087871,-13.106797848840646,2.381651670664904
530.4347826086956,-5.2157473653364095,-12.942515295032834,2.511020564360014
531.6770186335403,-5.070051917246563,-12.782161655468787,2.642057820975662
532.9192546583851,-4.924861407204696,-12.62563339907382,2.7759105846644276
534.1614906832298,-4.779550497597211,-12.472695002814799,2.913594007620377
535.4037267080745,-4.633493850810473,-12.322967967464393,3.055980265843446
536.6459627329192,-4.486066129230882,-12.175923983174314,3.203791724712551
537.888198757764,-4.336641995244786,-12.030882504061008,3.3575985135714355
539.1304347826087,-4.184596111238619,-11.88701283748529,3.517820615008051
540.3726708074535,-4.029303139598731,-11.743340687270276,3.6847344080728126
541.6149068322982,-3.870137742711518,-11.598758932428858,3.8584834470058222
542.8571428571429,-3.7064745829633496,-11.45204229441418,4.039093128487482
544.0993788819876,-3.5376883227406246,-11.301865462478672,4.226488816997422
545.3416149068323,-3.363153624429707,-11.146824218054201,4.420516969194786
546.583850931677,-3.1822451504169993,-10.985459127719475,4.620968826885475
547.8260869565217,-2.9943375630888656,-10.816281456466,4.827606330288267
549.0683229813665,-2.798805524831697,-10.637801079989465,5.040190030326072
550.3105590062112,-2.595023698031887,-10.448556335186117,5.258508939122343
551.5527950310559,-2.382366745075796,-10.247145929431099,5.482412439279508
552.7950310559006,-2.1602093283498327,-10.032263218994302,5.711844562294636
554.0372670807453,-1.9280745218482052,-9.802989403362766,5.946840359666355
555.27950310559,-1.686332686931132,-9.560024678634116,6.187359304771852
556.5217391304348,-1.4356543941578375,-9.304721181715657,6.4334123933999825
557.7639751552795,-1.1767105658780723,-9.038527110106443,6.685105978350299
559.0062111801242,-0.9101721244415355,-8.762951062672942,6.942606813789871
560.2484472049689,-0.6367099921979801,-8.479529618603033,7.206109634207072
561.4906832298136,-0.3569950914971052,-8.189797207353989,7.475807024359778
562.7329192546583,-0.07169834468864902,-7.895258126461283,7.751861437083986
563.975155279503,0.21850932587764568,-7.597360747057469,8.03437939881276
565.2173913043478,0.5129569978520853,-7.29747410510159,8.32338810080576
566.4596273291925,0.810973748884911,-6.996867198110679,8.6188146958805
567.7018633540372,1.1118886566264299,-6.696691382571993,8.920468695824853
568.9440993788819,1.4150307987268829,-6.397966289247106,9.228027886700872
570.1863354037266,1.7197292528365762,-6.101569640132489,9.54102814580564
571.4285714285713,2.0253130966057538,-5.808231265930903,9.858857459142412
572.670807453416,2.3311114076847206,-5.5185314969981,10.18075431236754
573.9130434782608,2.636453263723718,-5.232903949931101,10.505810477378537
575.1552795031055,2.9406677423730536,-4.951642575809748,10.832978060555856
576.3975155279503,3.243083921283001,-4.674912694760742,11.161080537326745
577.639751552795,3.5430308781038007,-4.402765632731883,11.488827388939484
578.8819875776397,3.839837690485729,-4.1351565130159695,11.814831893987428
580.1242236024844,4.13283343607909,-3.8719647437380535,12.137631615896233
581.3664596273292,4.421347192534127,-3.613016783403105,12.45571116847136
582.6086956521739,4.704708037501147,-3.358110854475056,12.76752692947735
583.8509316770186,4.982245048630405,-3.107043400900155,13.071533498160965
585.0931677018633,5.253287303572164,-2.8596372387367444,13.366211845881072
586.335403726708,5.517163879976724,-2.6157715185471364,13.650099278500585
587.5776397515527,5.7732038554943355,-2.3754137933793604,13.921821504368031
588.8198757763976,6.020751453938663,-2.1386577693114948,14.180160677188821
590.0621118012423,6.2595525386933115,-1.9058328670461346,14.424937944432758
591.304347826087,6.489786650397341,-1.6774967958815372,14.657070096676218
592.5465838509317,6.711654895223145,-1.4543106393258043,14.877620429772094
593.7888198757764,6.925358379343159,-1.236998815424414,15.087715574110732
595.0310559006211,7.13109820892977,-1.0263162997152397,15.288512717574779
596.2732919254659,7.329075490155412,-0.8230181140637329,15.481169094374557
597.5155279503106,7.519491329192468,-0.6278308809637734,15.66681353934871
598.7577639751553,7.702546832213373,-0.44142644279248966,15.846520107219234
600.0,7.878443105390517,-0.26439772011591955,16.021283930896953
601.2422360248447,8.047381254896324,-0.09723712152023367,16.191999631312882
602.4844720496894,8.209562386903194,0.059682090626044015,16.359442683180344
603.7267080745341,8.365187607583549,0.20612103642571533,16.52425417874138
604.9689440993789,8.514458023109789,0.34198663481983615,16.686929411399742
606.2111801242236,8.657574739654319,0.46733885371429373,16.84781062559434
607.4534161490683,8.794738863389561,0.5823935694167979,17.007084157362325
608.695652173913,8.926151500487915,0.6875209640493303,17.1647820369265
609.9378881987577,9.0520137571218,0.7832395545030995,17.3207879597405
611.1801242236024,9.172526739463615,0.8702061023009353,17.474847376626293
612.4223602484471,9.287891553685784,0.9492017812207045,17.626581326150863
613.6645962732919,9.398309305960701,1.0211150639667164,17.775503547954685
614.9068322981366,9.503981102460791,1.0869218220618748,17.921040382859708
616.1490683229813,9.60510804935845,1.1476631127189556,18.062552985997943
617.391304347826,9.7018912528261,1.2044210569795144,18.199361448672683
618.6335403726707,9.794531819036147,1.2582931034982714,18.33077053457402
619.8757763975154,9.88323085416099,1.3103648330162958,18.456096875305683
621.1180124223602,9.968189464373056,1.3616813014319114,18.5746976273142
622.3602484472049,10.049608755844742,1.413216755476796,18.68600075621269
623.6024844720496,10.127689832863407,1.4658423564150347,18.78953730931178
624.8447204968943,10.20262281359103,1.5200721436774849,18.885173483504577
626.086956521739,10.27456095762591,1.5755351979036405,18.97358671734818
627.3291925465838,10.343649803363604,1.6315959467187788,19.05570366000843
628.5714285714286,10.410034889199673,1.687545441591693,19.132524336807656
629.8136645962733,10.473861753529674,1.7426336663827247,19.20508984067662
631.055900621118,10.53527593474918,1.7960992737786103,19.27445259571975
632.2981366459627,10.594422971253747,1.8471970192198484,19.341648923287647
633.5403726708074,10.651448401438937,1.8952229850710083,19.407673817806867
634.7826086956521,10.706497763700316,1.9395375331791325,19.473457994221498
636.0248447204968,10.759716596433446,1.979585799652483,19.53984739321441
637.2670807453416,10.811250438033884,2.014915458821463,19.607585417246305
638.5093167701863,10.861244826897199,2.045191439270244,19.677298214524154
639.7515527950311,10.909845301418953,2.0702072759484658,19.74948332688944
640.9937888198758,10.957197399994701,2.089892827104915,19.824501972884487
642.2360248447205,11.00344666102001,2.104318167046511,19.90257515499351
643.4782608695652,11.048738622890445,2.1136935751722046,19.983783670608688
644.72049689441,11.093218824001559,2.1183656648165936,20.068071983186524
645.9627329192547,11.13703280274893,2.1188098171455536,20.155255788352306
647.2049689440994,11.180326097528106,2.1156191912457345,20.245033003810477
648.4472049689441,11.223244246734652,2.109490659745198,20.336997833724105
649.6894409937888,11.265932788764136,2.1012080618675437,20.430657515660727
650.9316770186335,11.308537262012113,2.0916231694704663,20.52545135455376
652.1739130434783,11.351203204874155,2.081634727558056,20.620771682190252
653.416149068323,11.394076155745813,2.0721658638745453,20.71598644761708
654.6583850931677,11.437301653022658,2.064140069872357,20.810463236172957
655.9006211180124,11.481025235100248,2.0584558462479805,20.903594623952515
657.1428571428571,11.52539244037415,2.0559599892761415,20.994824891472156
658.3850931677018,11.570548807239916,2.0574193779951173,21.083678236484715
659.6273291925465,11.616680603705637,2.0634932787140414,21.169867928697233
660.8695652173913,11.66448292722863,2.074737563902879,21.25422829055438
662.111801242236,11.714996755664618,2.0916163981697515,21.338377113159485
663.3540372670807,11.769269676633659,2.1145177815917826,21.424021571675535
664.5962732919254,11.82834927775579,2.1437821587502963,21.512916396761284
665.8385093167701,11.893283146651061,2.1797287225799327,21.606837570722192
667.0807453416148,11.965118870939513,2.2226793503626983,21.70755839151633
668.3229813664595,12.044904038241198,2.272980309773734,21.816827766708663
669.5652173913043,12.133686236176157,2.3310217708024474,21.936350701549866
670.807453416149,12.232513052364443,2.397255077142024,22.06777102758686
672.0496894409937,12.342432074426092,2.472207671961609,22.212656476890576
673.2919254658384,12.464490889981159,2.5564955401044127,22.372486239857906
674.5341614906831,12.59973708664969,2.6508330222212777,22.5486411510781
675.7763975155278,12.749218252051715,2.75603987470015,22.74239662940328
677.0186335403727,12.913981973807312,2.873045488965259,22.954918458649367
678.2608695652174,13.095075839536499,3.0028902393885595,23.187261439684438
679.5031055900621,13.293547436859315,3.1467239938652316,23.440370879853397
680.7453416149068,13.510444353395837,3.3058018875471884,23.715086819244483
681.9875776397515,13.746814176766094,3.4814775209543747,24.012150832577813
683.2298136645962,14.003704494590115,3.6751937923217692,24.332215196858463
684.472049689441,14.282162894487978,3.888471605859456,24.6758541831165
685.7142857142857,14.583236964079699,4.122896709904744,25.043577218254654
686.9565217391304,14.907974290985354,4.38010491114218,25.43584367082853
688.1987577639751,15.257422462824957,4.661765884481383,25.85307904116853
689.4409937888198,15.632629067218591,4.969565755646032,26.295692378791152
690.6832298136646,16.034641691786305,5.305188578874777,26.764094804697834
691.9254658385094,16.4645079241481,5.670296769738286,27.258719078557917
693.1677018633541,16.923275351924023,6.0665104874688645,27.78004021637918
694.4099378881988,17.411985713014705,6.495378209427516,28.328593216601895
695.6521739130435,17.930857671513085,6.957283115013096,28.90443222801307
696.8944099378882,18.478445280719964,7.450344676537167,29.50654588490276
698.1366459627329,19.053101784035363,7.972368801703055,30.13383476636767
699.3788819875776,19.653180424859453,8.521132594020902,30.785228255698005
