Year,Year_Effect,Year Confidence Lower,Year Confidence Upper
2022.5962732919254,49.44270229798399,46.093613523645594,52.79179107232239
2022.6024844720496,49.48232606885314,46.120491410792425,52.844160726913856
2022.608695652174,49.521810322814325,46.14725961534952,52.89636103027913
2022.6149068322982,49.56115362146818,46.17393252928725,52.94837471364911
2022.6211180124224,49.600354526419714,46.20052425518959,53.00018479764984
2022.6273291925465,49.639411599272464,46.22704860663277,53.05177459191216
2022.6335403726707,49.67832340162993,46.25351910910007,53.103127694159795
2022.6397515527951,49.7170884950971,46.27994900137021,53.15422798882399
2022.6459627329193,49.75570544127466,46.30635123731902,53.20505964523029
2022.6521739130435,49.794172801767566,46.3327384880975,53.255607115437634
2022.6583850931677,49.83248913817934,46.35912314461794,53.30585513174074
2022.6645962732919,49.87065301211354,46.38551732031699,53.35578870391009
2022.670807453416,49.90866298517368,46.41193285414684,53.405393116200514
2022.6770186335405,49.946517618964705,46.438381313756764,53.454653924172646
2022.6832298136646,49.98421547508734,46.46487399882154,53.50355695135314
2022.6894409937888,50.02175511514653,46.491421944497205,53.55208828579586
2022.695652173913,50.059135100745806,46.51803592495193,53.60023427653968
2022.7018633540372,50.09635399348871,46.54472645695723,53.647981530020196
2022.7080745341616,50.133410355145166,46.571503803087516,53.695316907202816
2022.7142857142858,50.17030275611696,46.598377953762615,53.742227558471306
2022.72049689441,50.20702977951445,46.62535862020156,53.78870093882734
2022.7267080745341,50.24359000946355,46.65245526754069,53.83472475138642
2022.7329192546583,50.27998203009018,46.67967712099073,53.88028693918963
2022.7391304347825,50.31620442552028,46.707033169330835,53.92537568170973
2022.745341614907,50.352255779881055,46.73453216829957,53.96997939146254
2022.751552795031,50.388134677295824,46.76218264386149,54.014086710730155
2022.7577639751553,50.42383970189181,46.789992895348796,54.05768650843482
2022.7639751552795,50.459369437794926,46.81797099844492,54.10076787714493
2022.7701863354037,50.4947224691311,46.846124808011595,54.1433201302506
2022.776397515528,50.52989738002754,46.87446196074236,54.185332799312725
2022.7826086956522,50.5648927546076,46.902989877625515,54.22679563158968
2022.7888198757764,50.599707176998486,46.931715766221075,54.2676985877759
2022.7950310559006,50.634339231326116,46.960646622719985,54.30803183993225
2022.8012422360248,50.668787501716416,46.98978923379097,54.34778576964186
2022.807453416149,50.70305057229529,47.01915017819821,54.38695096639237
2022.8136645962734,50.73712702718994,47.04873582818208,54.4255182261978
2022.8198757763976,50.77101545052377,47.078552350585916,54.46347855046162
2022.8260869565217,50.80471442642394,47.10860570773518,54.500823145112705
2022.832298136646,50.83822253901639,47.138901658036666,54.53754341999612
2022.8385093167701,50.87153837242703,47.169445756303176,54.57363098855089
2022.8447204968943,50.90466051078179,47.200243353786384,54.60907766777719
2022.8509316770187,50.9375875382078,47.231299597908205,54.6438754785074
2022.857142857143,50.97031803882854,47.26261943167186,54.67801664598522
2022.863354037267,51.00285059677117,47.294207592757154,54.71149360078518
2022.8695652173913,51.035183796161604,47.32606861226327,54.74429898005994
2022.8757763975154,51.06731622112575,47.35820681310217,54.77642562914933
2022.8819875776398,51.09924645579072,47.390626308021616,54.80786660355982
2022.888198757764,51.130973272495645,47.42333051222322,54.83861603276807
2022.8944099378882,51.162496342064465,47.45632031562866,54.86867236850027
2022.9006211180124,51.19381560312274,47.48959571704252,54.898035489202954
2022.9068322981366,51.22493099434198,47.523156516197034,54.92670547248693
2022.9130434782608,51.25584245439374,47.55700231406105,54.954682594726435
2022.9192546583852,51.28654992195065,47.59113251263454,54.981967331266766
2022.9254658385094,51.31705333568197,47.625546314338166,55.00856035702577
2022.9316770186335,51.34735263426035,47.66024272101366,55.03446254750705
2022.9378881987577,51.377447756357334,47.695220532505985,55.05967498020868
2022.944099378882,51.40733864064441,47.73047834484081,55.08419893644801
2022.9503105590063,51.43702522579422,47.76601454798507,55.10803590360337
2022.9565217391305,51.466507450476094,47.801827323176106,55.13118757777608
2022.9627329192547,51.49578525336266,47.837914639830736,55.15365586689459
2022.9689440993789,51.52485857312542,47.87427425199792,55.175442894252924
2022.975155279503,51.5537273484359,47.91090369436367,55.19655100250813
2022.9813664596272,51.58239151796564,47.947800277787856,55.21698275814342
2022.9875776397516,51.61085102038719,47.98496108436183,55.23674095641255
2022.9937888198758,51.63910579436997,48.02238296196377,55.255828626776164
2023.0,51.667155778586576,48.06006251831585,55.2742490388573
2023.0062111801242,51.695000911708526,48.09799611449797,55.292005708919085
2023.0124223602484,51.72264113240732,48.136179857919586,55.30910240689505
2023.0186335403728,51.7500763793555,48.17460959472231,55.325543163988684
2023.024844720497,51.77730659122259,48.21328090158386,55.34133228086132
2023.0310559006211,51.80433170668109,48.2521890769212,55.35647433644098
2023.0372670807453,51.83115166440255,48.29132913143995,55.37097419736514
2023.0434782608695,51.85776640305848,48.330695778024214,55.38483702809274
2023.0496894409937,51.8841758613204,48.37028342093087,55.398068301709934
2023.055900621118,51.91037997786079,48.4100861442617,55.41067381145989
2023.0621118012423,51.93637874327241,48.450097577326616,55.4226599092182
2023.0683229813665,51.9621731923117,48.490308561019276,55.43403782360413
2023.0745341614906,51.987765326758144,48.5307073893956,55.444823264120686
2023.0807453416148,52.01315718485851,48.57128202599486,55.45503234372215
2023.0869565217392,52.03835080486047,48.61202018685638,55.464681422864565
2023.0931677018634,52.06334822500895,48.65290933695238,55.47378711306552
2023.0993788819876,52.088151483551634,48.69393668650104,55.48236628060223
2023.1055900621118,52.112762618735296,48.73508918715528,55.49043605031531
2023.111801242236,52.13718366880669,48.776353528118,55.49801380949538
2023.1180124223602,52.161416672012585,48.817716132204964,55.505117211820206
2023.1242236024846,52.185463666600604,48.85916315189181,55.511764181309395
2023.1304347826087,52.20932669081576,48.900680465372346,55.51797291625917
2023.136645962733,52.23300778290571,48.94225367269055,55.52376189312087
2023.142857142857,52.25650898111717,48.98386809195934,55.529149870275006
2023.1490683229813,52.27983232369698,49.025508755736524,55.534155891657434
2023.1552795031057,52.30297984889269,49.067160407601406,55.538799290183974
2023.1614906832299,52.32595359494939,49.108807498981584,55.543099690917195
2023.167701863354,52.34875560011466,49.15043418631326,55.54707701391605
2023.1739130434783,52.371387902635306,49.192024328571655,55.550751476698956
2023.1801242236024,52.39385254075807,49.23356148526571,55.55414359625043
2023.1863354037266,52.41615155272971,49.275028914966256,55.55727419049316
2023.192546583851,52.43828697679781,49.316409574453914,55.56016437914171
2023.1987577639752,52.46026085120751,49.3576861185675,55.562835583847516
2023.2049689440994,52.482075214206375,49.398840900871896,55.565309527540855
2023.2111801242236,52.50373210404118,49.439855975217284,55.56760823286507
2023.2173913043478,52.525233558958675,49.48071309832115,55.5697540195962
2023.223602484472,52.54658161720561,49.521393733478874,55.57176950093235
2023.2298136645963,52.56777831702957,49.561879055526695,55.57367757853245
2023.2360248447205,52.58882569672471,49.60214995709065,55.57550143635877
2023.2422360248447,52.60972583640388,49.64218698681449,55.57726468599328
2023.248447204969,52.630480934197955,49.681970242505535,55.578991625890374
2023.254658385093,52.65109320891026,49.72147956062529,55.58070685719523
2023.2608695652175,52.671564879344764,49.76069456759867,55.58243519109086
2023.2670807453417,52.69189816430326,49.79959469731874,55.58420163128778
2023.2732919254659,52.71209528258974,49.838159210951225,55.58603135422826
2023.27950310559,52.73215845300749,49.8763672191425,55.587949686872484
2023.2857142857142,52.752089894359756,49.91419770677737,55.58998208194214
2023.2919254658384,52.77189182544977,49.951629560394665,55.59215409050488
2023.2981366459628,52.79156646508155,49.988641598367934,55.59449133179517
2023.304347826087,52.811116032056894,50.025212603932694,55.597019460181095
2023.3105590062112,52.8305427451798,50.06132136115261,55.59976412920699
2023.3167701863354,52.84984882325351,50.096946693847485,55.602750952659534
2023.3229813664595,52.86903648508131,50.132067507528845,55.606005462633775
2023.329192546584,52.88810794946714,50.16666283433257,55.60955306460171
2023.3354037267081,52.90706543521288,50.200711880906816,55.61341898951894
2023.3416149068323,52.925911161122464,50.23419407920241,55.61762824304252
2023.3478260869565,52.94464734599917,50.26708914002997,55.62220555196838
2023.3540372670807,52.96327620864626,50.29937710924961,55.627175308042915
2023.3602484472049,52.981799967867,50.33103842638864,55.63256150934536
2023.3664596273293,53.0002208424653,50.36205398544523,55.63838769948538
2023.3726708074535,53.0185410512431,50.39240519757978,55.64467690490642
2023.3788819875776,53.036762813004316,50.42207405537077,55.65145157063786
2023.3850931677018,53.05488834655222,50.451043198225065,55.65873349487937
2023.391304347826,53.07291987069006,50.47929597852616,55.666543762853955
2023.3975155279504,53.09085960422178,50.50681652803844,55.67490268040511
2023.4037267080746,53.108709765949285,50.53358982404708,55.683829707851494
2023.4099378881988,53.12647257467654,50.55960175470035,55.69334339465273
2023.416149068323,53.1441502492034,50.5848391829552,55.7034613154516
2023.4223602484471,53.16174500829565,50.60929000852402,55.71420000806727
2023.4285714285713,53.17925907069922,50.63294322728065,55.725574914117786
2023.4347826086957,53.1966946551605,50.65578898748459,55.73760032283641
2023.44099378882,53.21405398042391,50.67781864219966,55.750289318648164
2023.447204968944,53.23133926523581,50.699024797363975,55.763653733107645
2023.4534161490683,53.2485527283419,50.71940135495222,55.77770410173158
2023.4596273291925,53.265696588487906,50.73894355074366,55.79244962623215
2023.4658385093169,53.282773064420155,50.75764798624523,55.80789814259508
2023.472049689441,53.29978437488312,50.7755126543831,55.824056095383135
2023.4782608695652,53.31673273862313,50.79253695866067,55.84092851858559
2023.4844720496894,53.33362037438591,50.808721725535044,55.858519023236774
2023.4906832298136,53.35044950091717,50.824069209871546,55.8768297919628
2023.4968944099378,53.367222336962634,50.83858309340803,55.895861580517234
2023.5031055900622,53.38394110126862,50.85226847625446,55.91561372628278
2023.5093167701864,53.400608012579596,50.86513186153638,55.93608416362281
2023.5155279503106,53.41722528964191,50.87718113338703,55.95726944589679
2023.5217391304348,53.43379515120128,50.88842552855467,55.97916477384789
2023.527950310559,53.450319816003436,50.89887560198486,56.00176403002201
2023.5341614906831,53.46680150279405,50.90854318679193,56.025059818796166
2023.5403726708075,53.48324243031945,50.917441349096016,56.049043511542884
2023.5465838509317,53.49964481732416,50.92558433824566,56.07370529640266
2023.552795031056,53.51601088255449,50.93298753299,56.09903423211898
2023.55900621118,53.532342844756144,50.939667384178364,56.125018305333924
2023.5652173913043,53.548642922674844,50.945641354591544,56.151644490758144
2023.5714285714287,53.564913335056914,50.950927856505835,56.178898813607994
2023.5776397515529,53.58115630064686,50.955546187586414,56.20676641370731
2023.583850931677,53.59737403819099,50.95951646569486,56.23523161068712
2023.5900621118012,53.613568766434796,50.962859563165175,56.264277969704416
2023.5962732919254,53.629742704103705,50.96559704106088,56.29388836714653
2023.6024844720496,53.645898069888844,50.96775108392755,56.324045055850135
2023.608695652174,53.6620370824784,50.96934443552915,56.354729729427646
2023.6149068322982,53.67816196055891,50.970400335905595,56.385923585212225
2023.6211180124224,53.69427492281859,50.97094246013414,56.41760738550305
2023.6273291925465,53.71037818794512,50.970994859109645,56.44976151678059
2023.6335403726707,53.72647397462613,50.97058190260844,56.482366046643826
2023.6397515527951,53.74256450154989,50.96972822485356,56.515400778246224
2023.6459627329193,53.75865198740288,50.96845867275387,56.54884530205189
2023.6521739130435,53.77473865087333,50.96679825694646,56.5826790448002
2023.6583850931677,53.790826710648936,50.96477210573251,56.616881315565365
2023.6645962732919,53.806918385417305,50.962405421958664,56.651431348875946
2023.670807453416,53.82301589386615,50.95972344286366,56.686308344868635
2023.6770186335405,53.83912145468368,50.95675140287853,56.721491506488825
2023.6832298136646,53.85523728655639,50.95351449934441,56.75696007376837
2023.6894409937888,53.87136560817254,50.950037861085704,56.792693355259374
2023.695652173913,53.88750863821977,50.94634651976159,56.82867075667795
2023.7018633540372,53.903668595385746,50.94246538389848,56.86487180687301
2023.7080745341616,53.91984769835872,50.938419215495436,56.90127618122201
2023.7142857142858,53.93604816582516,50.93423260908465,56.93786372256567
2023.72049689441,53.95227221647334,50.92992997311856,56.97461445982812
2023.7267080745341,53.96852206899089,50.92553551355515,57.01150862442664
2023.7329192546583,53.98479994206548,50.921073219505054,57.0485266646259
2023.7391304347825,54.00110805438479,50.91656685080564,57.08564925796394
2023.745341614907,54.01744862463704,50.9120399273864,57.12285732188768
2023.751552795031,54.033823871508716,50.907515720293524,57.16013202272391
2023.7577639751553,54.05023601368807,50.90301724424011,57.19745478313603
2023.7639751552795,54.06668726986277,50.89856725155862,57.23480728816692
2023.7701863354037,54.083179841758785,50.89418814895662,57.27217153456095
2023.776397515528,54.099715834267805,50.889901618702396,57.309530049833214
2023.7826086956522,54.116297317969355,50.885728893632056,57.346865742306655
2023.7888198757764,54.13292636340461,50.88169091320018,57.38416181360903
2023.7950310559006,54.14960504111407,50.87780832440203,57.42140175782611
2023.8012422360248,54.1663354216383,50.874101483172296,57.458569360104306
2023.807453416149,54.18311957551783,50.87059045636027,57.49564869467539
2023.8136645962734,54.19995957329382,50.86729502420236,57.53262412238527
2023.8198757763976,54.21685748550558,50.864234683219244,57.56948028779191
2023.8260869565217,54.23381538269423,50.8614286494683,57.60620211592016
2023.832298136646,54.25083533540035,50.85889586209197,57.64277480870874
2023.8385093167701,54.26791941416446,50.8566549871026,57.67918384122632
2023.8447204968943,54.28506968952709,50.854724421352905,57.71541495770128
2023.8509316770187,54.302288232029454,50.85312229664379,57.75145416741512
2023.857142857143,54.31957711221078,50.85186648392638,57.78728774049518
2023.863354037267,54.33693840061225,50.85097459755807,57.82290220366642
2023.8695652173913,54.354374167774395,50.85046399957737,57.85828433597142
2023.8757763975154,54.371886484237784,50.85035180396407,57.8934211645115
2023.8819875776398,54.38947742054355,50.85065488085519,57.92829996023191
2023.888198757764,54.40714904723099,50.85138986068995,57.962908233772026
2023.8944099378882,54.42490343484127,50.852573138258656,57.99723373142388
2023.9006211180124,54.44274265391493,50.85422087663354,58.03126443119631
2023.9068322981366,54.460668774992506,50.856349010961004,58.06498853902401
2023.9130434782608,54.47868386861452,50.85897325209642,58.098394485132616
2023.9192546583852,54.496790005322204,50.86210909006479,58.131470920579616
2023.9254658385094,54.514989255654754,50.86577179733019,58.16420671397932
2023.9316770186335,54.533283690153375,50.86997643186144,58.19659094844531
2023.9378881987577,54.5516753793586,50.874737839977605,58.22861291873959
2023.944099378882,54.5701663639089,50.880070501673984,58.26026222614382
2023.9503105590063,54.5887578915127,50.88598450770726,58.291531275318135
2023.9565217391305,54.60745035369585,50.892485178865584,58.32241552852612
2023.9627329192547,54.62624409941074,50.899577331051475,58.35291086777001
2023.9689440993789,54.645139477609156,50.90726550844241,58.383013446775905
2023.975155279503,54.664136837242815,50.915553992595314,58.412719681890316
2023.9813664596272,54.683236527263496,50.924446810908,58.44202624361899
2023.9875776397516,54.702438896623654,50.93394774446487,58.47093004878244
2023.9937888198758,54.72174429427363,50.94406033529061,58.499428253256646
2024.0,54.74115306916586,50.95478789304075,58.52751824529097
2024.0062111801242,54.76066557025211,50.96613350114397,58.555197639360244
2024.0124223602484,54.78028214648414,50.97810002242171,58.58246427054657
2024.0186335403728,54.800003146814404,50.990690104201995,58.60931618942681
2024.024844720497,54.81982892019324,51.00390618294233,58.635751657444146
2024.0310559006211,54.839759815573096,51.017750488383726,58.661769142762466
2024.0372670807453,54.85979618190572,51.03222504724105,58.687367316570395
2024.0434782608695,54.87993836814288,51.04733168644897,58.71254504983679
2024.0496894409937,54.900186723236324,51.063072035971906,58.73730141050074
2024.055900621118,54.92054159613855,51.07944753118891,58.761635661088185
2024.0621118012423,54.94100333579982,51.096459414858394,58.785547256741246
2024.0683229813665,54.961572291172615,51.11410873867873,58.8090358436665
2024.0745341614906,54.98224881120869,51.13239636443887,58.832101257978515
2024.0807453416148,55.00303324485983,51.151322964772405,58.85474352494725
2024.0869565217392,55.0239259410785,51.17088902351555,58.876962858641456
2024.0931677018634,55.04492724881497,51.19109483566792,58.898759661962025
2024.0993788819876,55.06603751702172,51.211940506967295,58.920134527076144
2024.1055900621118,55.08725709465054,51.23342595306448,58.941088236236595
2024.111801242236,55.10858633065313,51.255550898306865,58.9616217629994
2024.1180124223602,55.1300255739436,51.27831487391888,58.981736273968316
2024.1242236024846,55.15157495383915,51.30171601691457,59.001433890763735
2024.1304347826087,55.17323386290226,51.32574824101791,59.0207194847866
2024.136645962733,55.19500153936143,51.35040441276613,59.039598665956724
2024.142857142857,55.21687722144441,51.37567719443966,59.058077248449166
2024.1490683229813,55.238860147378944,51.401559044366756,59.07616125039113
2024.1552795031057,55.260949555393594,51.42804221687063,59.09385689391656
2024.1614906832299,55.28314468371445,51.455118761864206,59.11117060556469
2024.167701863354,55.3054447705701,51.482780524116954,59.12810901702324
2024.1739130434783,55.32784905418824,51.51101914218258,59.1446789661939
2024.1801242236024,55.350356772796644,51.539826047011,59.16088749858229
2024.1863354037266,55.372967164623034,51.56919246024578,59.17674186900029
2024.192546583851,55.395679467895995,51.59910939221685,59.19224954357514
2024.1987577639752,55.41849292084159,51.62956763962843,59.20741820205474
2024.2049689440994,55.44140676168839,51.66055778296558,59.2222557404112
2024.2111801242236,55.46442022866414,51.692070183603704,59.236770273724574
2024.2173913043478,55.48753255999658,51.724094980644054,59.25097013934911
2024.223602484472,55.51074299391345,51.75662208747511,59.2648639003518
2024.2298136645963,55.53405076864336,51.7896411880688,59.27846034921792
2024.2360248447205,55.5574551224123,51.8231417330112,59.2917685118134
2024.2422360248447,55.580955293448895,51.85711293529341,59.30479765160438
2024.248447204969,55.60455051998089,51.89154376584583,59.31755727411595
2024.254658385093,55.628240040236,51.92642294884286,59.33005713162914
2024.2608695652175,55.65202309244286,51.96173895678113,59.34230722810459
2024.2670807453417,55.67589891482744,51.99748000533478,59.354317824320106
2024.2732919254659,55.69986674561838,52.03363404801877,59.36609944321799
2024.27950310559,55.723925823043416,52.07018877064651,59.37766287544032
2024.2857142857142,55.74807538533025,52.10713158561537,59.389019185045136
2024.2919254658384,55.77231467070666,52.14444962602787,59.400179715385455
2024.2981366459628,55.796642916562725,52.1821297351902,59.41115609793525
2024.304347826087,55.82105934981003,52.22015840913533,59.421960290484726
2024.3105590062112,55.845563190241826,52.25852180880891,59.432604571674744
2024.3167701863354,55.8701536575144,52.29720579128464,59.44310152374416
2024.3229813664595,55.894829971283976,52.336195904223196,59.453464038344755
2024.329192546584,55.91959135120781,52.37547737958647,59.463705322829156
2024.3354037267081,55.94443701694033,52.41503512736088,59.473838906519774
2024.3416149068323,55.9693661881387,52.45485372934896,59.48387864692844
2024.3478260869565,55.99437808445922,52.49491743304056,59.49383873587788
2024.3540372670807,56.01947192555815,52.535210145630124,59.50373370548618
2024.3602484472049,56.044646931091776,52.57571542822043,59.513578433963126
2024.3664596273293,56.0699023207173,52.61641649026916,59.523388151165435
2024.3726708074535,56.09523731408914,52.65729618432786,59.53317844385042
2024.3788819875776,56.12065113086448,52.69833700115883,59.54296526057013
2024.3850931677018,56.14614299069963,52.73952106526923,59.55276491613003
2024.391304347826,56.17171211325084,52.78083013095845,59.56259409554323
2024.3975155279504,56.19735771817534,52.82224557895167,59.57246985739901
2024.4037267080746,56.22307902512752,52.86374841369723,59.582409636557806
2024.4099378881988,56.24887525376461,52.90531926144221,59.59243124608701
2024.416149068323,56.274745623742845,52.94693836915302,59.60255287833267
2024.4223602484471,56.30068935471853,52.988585604407014,59.61279310503004
2024.4285714285713,56.32670566634791,53.030240456354285,59.62317087634154
2024.4347826086957,56.35279377828827,53.071882037867006,59.63370551870954
2024.44099378882,56.37895291019393,53.11348908898559,59.64441673140227
2024.447204968944,56.40518228172216,53.15503998180828,59.655324581636044
2024.4534161490683,56.4314811125292,53.19651272692013,59.66644949813826
2024.4596273291925,56.457848622271314,53.237884981514576,59.67781226302805
2024.4658385093169,56.48428403060581,53.279134059331234,59.68943400188038
2024.472049689441,56.510786557186826,53.32023694253474,59.70133617183891
2024.4782608695652,56.537355421652805,53.36117029567181,59.7135405476338
2024.4844720496894,56.56398984360342,53.40191048182189,59.72606920538495
2024.4906832298136,56.59068904263375,53.442433581138914,59.73894450412858
2024.4968944099378,56.6174522383389,53.482715411817395,59.7521890648604
2024.5031055900622,56.64427865031495,53.522731553618115,59.76582574701179
2024.5093167701864,56.67116749815506,53.562457374047824,59.77987762226229
2024.5155279503106,56.69811800145526,53.601868057299704,59.79436794561082
2024.5217391304348,56.72512937981069,53.64093863599376,59.809320123627614
2024.527950310559,56.75220085281643,53.67964402578747,59.82475767984539
2024.5341614906831,56.77933164006758,53.71795906287411,59.840704217261056
2024.5403726708075,56.80652096116024,53.75585854437197,59.85718337794851
2024.5465838509317,56.83376803568751,53.79331727156764,59.87421879980739
2024.552795031056,56.86107208324549,53.830310095974376,59.8918340705166
2024.55900621118,56.888432323429264,53.86681196808361,59.91005267877492
2024.5652173913043,56.915847975833955,53.90279798869975,59.92889796296816
2024.5714285714287,56.94331826005564,53.938243462681896,59.948393057429385
2024.5776397515529,56.970842395687434,53.973123954877074,59.968560836497794
2024.583850931677,56.99841960232542,54.00741534801415,59.98942385663669
2024.5900621118012,57.0260490995647,54.04109390224171,60.01100429688769
2024.5962732919254,57.053730107000376,54.07413631599805,60.033323898002706
2024.6024844720496,57.08146184422753,54.10651978783541,60.05640390061966
2024.608695652174,57.10924353084232,54.13822207879496,60.08026498288968
2024.6149068322982,57.137074386437774,54.16922157488588,60.10492719798967
2024.6211180124224,57.16495363061001,54.199497349219065,60.13040991200095
2024.6273291925465,57.19288048295414,54.22902922328094,60.156731742627336
