SAT_Math,Math_Effect,Math Confidence Lower,Math Confidence Upper
415.01284403669723,-5.326473031602178,-10.134294788353873,-0.5186512748504812
415.47889908256883,-5.292576144683189,-10.077135897497271,-0.5080163918691074
415.9449541284404,-5.259662733519551,-10.02101434813315,-0.4983111189059528
416.4110091743119,-5.227737676698235,-9.965817141261613,-0.4896582121348567
416.8770642201835,-5.196805852806211,-9.911426609229267,-0.4821850963831542
417.34311926605506,-5.16687214043046,-9.857723049046896,-0.4760212318140242
417.8091743119266,-5.137941418157951,-9.804587665666588,-0.4712951706493129
418.27522935779814,-5.11001856457566,-9.751905839092652,-0.46813129005866827
418.74128440366974,-5.083108458270558,-9.699570734993593,-0.4666461815475218
419.2073394495413,-5.057213462767845,-9.64750078780356,-0.46692613773213054
419.6733944954128,-5.032318696371367,-9.595724515676222,-0.4689128770665114
420.1394495412844,-5.008402043832642,-9.544331669932209,-0.47247241773307547
420.60550458715596,-4.985441365155876,-9.493432549386387,-0.4774501809253655
421.0715596330275,-4.963414520345264,-9.44315460418014,-0.48367443651038666
421.5376146788991,-4.942299369405001,-9.393639256170072,-0.49095948263993083
422.00366972477065,-4.922073772339293,-9.345038784790178,-0.49910875988840786
422.4697247706422,-4.902715589152332,-9.297513261939269,-0.507917916365396
422.9357798165138,-4.884202679848317,-9.251227524333952,-0.5171778353626824
423.40183486238533,-4.866512904431449,-9.206348177621878,-0.5266776312410197
423.86788990825687,-4.849624122905921,-9.163040633185583,-0.53620761262626
424.33394495412847,-4.833514195275933,-9.121466185756839,-0.5455622047950275
424.8,-4.818160981545687,-9.081779147420804,-0.5545428156705716
425.26605504587155,-4.8035423417193766,-9.044124060973996,-0.5629606224647565
425.73211009174315,-4.789636135801199,-9.008633022508334,-0.5706392490940635
426.1981651376147,-4.776420223795358,-8.975423149082602,-0.5774172985081147
426.66422018348624,-4.763872465706046,-8.944594231960735,-0.5831506994513571
427.1302752293578,-4.751970721537465,-8.91622661871759,-0.5877148243573416
427.5963302752294,-4.740692851293808,-8.890379368186323,-0.5910063344012926
428.0623853211009,-4.730016714979279,-8.867088720518957,-0.5929447094396014
428.52844036697246,-4.719920172598073,-8.846366920485679,-0.5934734247104672
428.99449541284406,-4.710381084154387,-8.82820142567565,-0.5925607426331254
429.4605504587156,-4.701377309652422,-8.81255452280632,-0.590200096498525
429.92660550458714,-4.692886709096374,-8.7993633654105,-0.5864100527822487
430.39266055045874,-4.684887142490441,-8.788540435405736,-0.5812338495751446
430.8587155963303,-4.6773564698388235,-8.779974420202002,-0.5747385194756456
431.3247706422018,-4.670272551145717,-8.773531486829736,-0.5670136154616987
431.79082568807337,-4.66361324641532,-8.769056925772151,-0.5581695670584885
432.25688073394497,-4.65735641565183,-8.7663771303407,-0.5483357009629612
432.7229357798165,-4.651479918859447,-8.765301872947585,-0.5376579647713084
433.18899082568805,-4.645961616042368,-8.765626837712672,-0.5262963943720642
433.65504587155965,-4.64077936720479,-8.76713636950474,-0.5144223649048412
434.1211009174312,-4.6359044658377755,-8.769596569235123,-0.5022123624404289
434.58715596330273,-4.631253772415862,-8.772692083110961,-0.48981546172076307
435.05321100917433,-4.626717232779629,-8.776083511796735,-0.4773509537625227
435.5192660550459,-4.622184601482972,-8.779450411332142,-0.464918791633802
435.9853211009174,-4.617545633079788,-8.782490506140809,-0.45260076001876826
436.451376146789,-4.61269008212397,-8.784918588239393,-0.44046157600854574
436.91743119266056,-4.607507703169418,-8.78646543073953,-0.4285499755993065
437.3834862385321,-4.601888250770024,-8.786876738087795,-0.41689976345225244
437.8495412844037,-4.595721479479684,-8.785912150751212,-0.40553080820815435
438.31559633027524,-4.588897143852297,-8.78334431808668,-0.39444996961791556
438.7816513761468,-4.581304998441757,-8.778958049896392,-0.3836519469871229
439.2477064220184,-4.5728347978019555,-8.77254955460731,-0.3731200409966027
439.7137614678899,-4.563376296486796,-8.763925770049138,-0.3628268229244549
440.17981651376147,-4.552819249050169,-8.752903791367261,-0.3527347067330773
440.64587155963306,-4.541053410045971,-8.739310399621214,-0.34279642047072745
441.1119266055046,-4.5279685340280995,-8.722981694017534,-0.33295537403866415
441.57798165137615,-4.513454375550451,-8.703762830447364,-0.32314592065353853
442.0440366972477,-4.497400689166916,-8.681507868989183,-0.31329350934464983
442.5100917431193,-4.479697229431395,-8.656079733248115,-0.30331472561467443
442.97614678899083,-4.460233750897783,-8.627350284791762,-0.2931172170038039
443.4422018348624,-4.438900008119975,-8.595200516469632,-0.28259949977031873
443.9082568807339,-4.415585755651869,-8.559520869029278,-0.27165064227446134
444.3743119266055,-4.390180748047355,-8.520211676127339,-0.2601498199673715
444.84036697247706,-4.362574739860336,-8.4771837435317,-0.24796573618897177
445.3064220183486,-4.332657485644703,-8.43035906896721,-0.23495590232219676
445.7724770642202,-4.30031873995435,-8.379671709603654,-0.22096577030504605
446.23853211009174,-4.265448257343181,-8.325068804532455,-0.20582771015390655
446.7045871559633,-4.227935792365087,-8.266511759614634,-0.18935982511553906
447.1706422018349,-4.187671099573956,-8.20397760165946,-0.17136459748845212
447.6366972477064,-4.144543933523698,-8.137460507821283,-0.1516273592261128
448.10275229357796,-4.098444048768203,-8.06697351414167,-0.1299145833947346
448.56880733944956,-4.049261199861358,-7.992550404016206,-0.10597199570651039
449.0348623853211,-3.996903133881903,-7.914269939152403,-0.07953632861140258
449.50091743119265,-3.9414595743879994,-7.832454226785028,-0.05046492199097008
449.96697247706425,-3.883125909371821,-7.747557798413148,-0.01869402033049461
450.4330275229358,-3.822098828368164,-7.660031820742719,0.015834164006391482
450.89908256880733,-3.7585750209117976,-7.570319673735838,0.05316963191224344
451.36513761467893,-3.692751176537492,-7.478854151889141,0.09335179881415767
451.83119266055047,-3.624823984780043,-7.386054680689913,0.1364067111298275
452.297247706422,-3.5549901351742257,-7.2923245819179305,0.18234431156947917
452.7633027522936,-3.483446317254801,-7.198048430909154,0.2311557963995523
453.22935779816515,-3.410389220556571,-7.103589556932332,0.2828111158191895
453.6954128440367,-3.336015534614306,-7.009287743800675,0.33725667457206354
454.1614678899083,-3.260521948962775,-6.915457191131271,0.39441329320572116
454.62752293577984,-3.1841051531367723,-6.822384796770925,0.45417449049738057
455.0935779816514,-3.1069618366710694,-6.730328817526949,0.5164051441848101
455.5596330275229,-3.029288689100445,-6.639517958440559,0.5809405802396688
456.0256880733945,-2.9512823999596716,-6.550150930698317,0.6475861307789739
456.49174311926606,-2.8731396587835407,-6.462396505495105,0.7161171879280244
456.9577981651376,-2.7950571551068255,-6.376394076623712,0.7862797664100611
457.42385321100915,-2.717231578464303,-6.292254729360653,0.8577915724320468
457.88990825688074,-2.6398596183907466,-6.210062798526591,0.9303435617450986
458.3559633027523,-2.563137964420949,-6.129877885572414,1.0036019567305159
458.8220183486238,-2.4872633060896803,-6.051737294172577,1.077210681993217
459.2880733944954,-2.4124323329317114,-5.975658836838642,1.1507941709752187
459.75412844036697,-2.3388417344818406,-5.901643961927357,1.2239604929636756
460.2201834862385,-2.2666882002748343,-5.829681151213093,1.2963047506634244
460.6862385321101,-2.196168419845464,-5.7597495427264604,1.3674127030355328
461.15229357798165,-2.127479082728526,-5.691822741391167,1.4368645759341159
461.6183486238532,-2.0608168784587924,-5.625872790520274,1.50423903360269
462.0844036697248,-1.9963784965710298,-5.5618742897805555,1.569117296638496
462.55045871559633,-1.934360626600036,-5.4998086591096635,1.6310874059095914
463.0165137614679,-1.8749599580805796,-5.439668562626541,1.6897486464653821
463.4825688073395,-1.8183731805474341,-5.381462521224418,1.74471616012955
463.948623853211,-1.7647797441819006,-5.325213237992172,1.7956537496283713
464.41467889908256,-1.714143730292323,-5.270886607245346,1.8425991466607003
464.88073394495416,-1.6662828216802723,-5.218415887211595,1.8858502438510503
465.3467889908257,-1.6210119034761412,-5.167750871475183,1.925727064522901
465.81284403669724,-1.5781458608103103,-5.118854120742821,1.9625623991221999
466.27889908256884,-1.5374995788131545,-5.071696459394014,1.996697301767705
466.7449541284404,-1.4988879426150683,-5.026252760106469,2.0284768748763318
467.2110091743119,-1.46212583734643,-4.982497996449524,2.0582463217566636
467.6770642201835,-1.42702814813762,-4.9404035540585385,2.0863472577832987
468.14311926605507,-1.393409760119028,-4.899933801171957,2.1131142809339014
468.6091743119266,-1.3610855584210337,-4.861042928456681,2.1388718116146137
469.07522935779815,-1.3298704281740203,-4.823672075735932,2.1639312193878917
469.54128440366975,-1.2995792545083684,-4.787746769091531,2.188588260074795
470.0073394495413,-1.2700269225544676,-4.753174695542631,2.2131208504336954
470.47339449541283,-1.2410283174426975,-4.719843843916252,2.237787209030856
470.9394495412844,-1.212398324303442,-4.687621039571632,2.2628243909647487
471.405504587156,-1.1839518282670807,-4.656350897430257,2.2884472408960956
471.8715596330275,-1.1555037144640032,-4.625855212577686,2.314847783649679
472.33761467889906,-1.12686886802459,-4.59593280098267,2.3421950649334895
472.80366972477066,-1.0978621740792207,-4.566359795198623,2.370635447040182
473.2697247706422,-1.0682985177582864,-4.536890391934205,2.400293356417632
473.73577981651374,-1.0379927841921652,-4.507258040797894,2.4312724724135633
474.20183486238534,-1.0067598585112374,-4.477177057000112,2.4636573399776376
474.6678899082569,-0.974414625845894,-4.446344635913052,2.497515384221264
475.1339449541284,-0.9407719713265154,-4.414443244589118,2.5328993019360873
475.6,-0.9056467800834787,-4.381143364909012,2.569849804742055
476.06605504587156,-0.8688539372471763,-4.346106565085169,2.608398690590816
476.5321100917431,-0.8302083279479882,-4.308988880738714,2.648572224842738
476.9981651376147,-0.7895248373162929,-4.2694444935097176,2.690394818877132
477.46422018348625,-0.7466183504824815,-4.227129703847799,2.733893002882836
477.9302752293578,-0.7013037525769339,-4.181707204870881,2.7790996997170136
478.3963302752294,-0.653395928730027,-4.132850675508989,2.826058818048934
478.86238532110093,-0.602719560439225,-4.080265308525972,2.874826187647521
479.3284403669725,-0.5492529656267215,-4.023921737579935,2.925415806326492
479.79449541284407,-0.49309644657744867,-3.9640072326190636,2.977814339464166
480.2605504587156,-0.43435366573026785,-3.900732942702605,3.032025611242069
480.72660550458716,-0.3731282855240198,-3.834323690396379,3.0880671193483393
481.19266055045875,-0.3095239683975454,-3.7650134422272776,3.145965505432187
481.6587155963303,-0.24364437678970313,-3.6930410880339233,3.205752334454517
482.12477064220184,-0.1755931731393341,-3.6186465081162478,3.2674601618375796
482.5908256880734,-0.10547401988528525,-3.542066916473786,3.331118876703216
483.056880733945,-0.0333905794663969,-3.463533477418222,3.396752318485428
483.5229357798165,0.040553485678471154,-3.3832682009723234,3.464375172329266
483.98899082568806,0.11625451311047846,-3.3014811293158806,3.533990155536838
484.4550458715596,0.1936088403907779,-3.2183678317733277,3.605585512554884
484.9211009174312,0.27251280508053016,-3.134107229204477,3.679132839365537
485.38715596330275,0.35286274474087365,-3.048859770012178,3.7545852594939255
485.8532110091743,0.43455499693296923,-2.962765979294479,3.8318759731604177
486.3192660550459,0.5174858992179795,-2.8759454000597287,3.9109171984956874
486.78532110091743,0.6015517891570352,-2.7884959411478043,3.9915995194618743
487.25137614678897,0.6866490043113046,-2.700493640949761,4.07379164957237
487.71743119266057,0.7726738822419483,-2.611992849690531,4.157340614174427
488.1834862385321,0.8595227605100992,-2.523026826503595,4.242072347523793
488.64954128440365,0.947091976676918,-2.433608741379482,4.327792694733318
489.11559633027525,1.0352778683035737,-2.3437330668847216,4.4142888034918695
489.5816513761468,1.1239767729511956,-2.2533773408305464,4.501330886732938
490.04770642201834,1.2130850281809469,-2.1625042792270177,4.5886743355889115
490.51376146788994,1.3024989715539894,-2.071064219171288,4.676062162279267
490.9798165137615,1.3921149406314597,-1.9789978739410996,4.763227755204019
491.445871559633,1.4818292729745197,-1.8862393875310128,4.849897933480053
491.9119266055046,1.5715383061443324,-1.7927196831110725,4.935796295399737
492.37798165137616,1.661138377702027,-1.698370109259901,5.020646864663955
492.8440366972477,1.750525825208773,-1.6031263991286102,5.104178049546157
493.3100917431193,1.839596986225731,-1.5069329706917673,5.186126943143229
493.77614678899084,1.9282491707146865,-1.4097521641844066,5.26625050561378
494.2422018348624,2.016399243361148,-1.3116571709591942,5.34445565768149
494.708256880734,2.1039821789791078,-1.2128313197161877,5.420795677674404
495.1743119266055,2.190933635330589,-1.1134851223792706,5.495352393040449
495.64036697247707,2.277189270177643,-1.013849231863484,5.568227772218769
496.1064220183486,2.362684741282309,-0.9141707648985289,5.639540247463147
496.5724770642202,2.4473557064066354,-0.8147097803447969,5.709421193158068
497.03853211009175,2.531137823312649,-0.7157358684784354,5.778011515103733
497.5045871559633,2.6139667497623975,-0.6175248154503246,5.84545831497512
497.97064220183483,2.6957781435179236,-0.5203553169505883,5.911911603986436
498.43669724770643,2.7765076623412734,-0.4245057258904996,5.9775210505730465
498.902752293578,2.856090963994475,-0.33025083045212433,6.042432758441074
499.3688073394495,2.9344637062395744,-0.23785867085841073,6.10678608333756
499.8348623853211,3.011561546838625,-0.1475874152652481,6.1707105089424985
500.30091743119266,3.087320143553645,-0.05968232671955098,6.234322613826841
500.7669724770642,3.1616751541466894,0.0256271365036409,6.2977231717897375
501.2330275229358,3.2345622363798054,0.10813003641714847,6.360994436342462
501.69908256880734,3.305917048015018,0.1876364301269291,6.424197665903107
502.1651376146789,3.3756752468143745,0.2639795448805282,6.487370948748221
502.6311926605505,3.4437724905399247,0.3370175956143595,6.5505273854654895
503.097247706422,3.510144436953692,0.40663519253253666,6.613653681374847
503.56330275229357,3.574726743817731,0.4727442953467449,6.676709192288717
504.02935779816517,3.637455068894086,0.5352846831954619,6.73962545459271
504.4954128440367,3.698265069944783,0.5942239240682103,6.802306215821355
504.96146788990825,3.757092404731872,0.6495568436419976,6.864627965821747
505.42752293577985,3.8138727310174,0.7013045095024366,6.926440952532364
505.8935779816514,3.868541706563394,0.7495127614799708,6.987570651646817
506.35963302752293,3.921034989131902,0.794250331134879,7.047819647128925
506.82568807339453,3.971288236484968,0.8356066023944693,7.106969870575467
507.2917431192661,4.019237106384627,0.8736890704499123,7.164785142319341
507.7577981651376,4.064817256592923,0.9086205570978305,7.221013956088015
508.2238532110092,4.107964344871902,0.9405362379503366,7.275392451793467
508.6899082568807,4.148616518039527,0.9695822272569514,7.327650808822103
509.1559633027523,4.186777926649078,0.9959523542881596,7.377603499009996
509.6220183486239,4.222523989925762,1.019874886487039,7.425173093364484
510.0880733944954,4.255933671082639,1.0415604490209165,7.470306893144361
510.554128440367,4.287085933332796,1.0612009766425028,7.512970890023089
511.0201834862386,4.316059739889288,1.078971214269464,7.553148265509112
511.48623853211006,4.342934053965182,1.0950301650432501,7.590837942887115
511.95229357798166,4.367787838773555,1.109522472427161,7.62605320511995
512.4183486238533,4.39070005752747,1.1225797279163903,7.658820387138549
512.8844036697247,4.411749673439987,1.1343216998188614,7.689177647061112
513.3504587155963,4.431015649724188,1.1448574814999035,7.717173817948472
513.8165137614678,4.448576949593129,1.1542865596332974,7.74286733955296
514.2825688073394,4.464512536259886,1.1626998045171315,7.766325268002641
514.748623853211,4.478901372937524,1.1701803855264172,7.787622360348631
515.2146788990826,4.49182242283911,1.1768046153977245,7.806840230280496
515.6807339449541,4.50335464917771,1.182642727365916,7.824066570989503
516.1467889908257,4.513577015166395,1.187759589274922,7.839394441057868
516.6128440366972,4.522568484018232,1.1922153587231437,7.852921609313321
517.0788990825688,4.53040801894629,1.1960660831272478,7.864749954765333
517.5449541284404,4.537174583163636,1.199364248332555,7.874984917994716
518.011009174312,4.542947139883336,1.2021592790926454,7.883735000674026
518.4770642201835,4.547804652318458,1.204497994407002,7.891111310229914
518.9431192660551,4.551826083682074,1.2064250203599336,7.897227147004214
519.4091743119266,4.5550903971872465,1.207983162759093,7.9021976316154
519.8752293577982,4.5576765560470465,1.2092137415369155,7.906139370557177
520.3412844036698,4.559663523474542,1.2101568885598466,7.909170158389238
520.8073394495414,4.5611302626827985,1.210851810193605,7.9114087151719925
521.2733944954128,4.562155736884886,1.2113370157012517,7.91297445806852
521.7394495412844,4.562818909293871,1.2116505123072696,7.9139873062804735
522.2055045871559,4.563198743122824,1.2118299675471405,7.914567518698506
522.6715596330275,4.563374201584809,1.2119128393390093,7.914835563830609
523.1376146788991,4.563424247892895,1.2119364740632852,7.914912021722505
523.6036697247706,4.563427487997177,1.211938838998614,7.914916136995739
524.0697247706422,4.563449558056048,1.211982075098161,7.9149170410139345
524.5357798165138,4.563539759081481,1.2121587737818262,7.914920744381135
525.0018348623853,4.563746350502436,1.2125634247949342,7.9149292762099375
525.4678899082569,4.564117591747871,1.2132904018161925,7.914944781679549
525.9339449541285,4.564701742246743,1.2144338524264366,7.914969632067049
526.4,4.565547061428011,1.2160875500206454,7.915006572835376
526.8660550458716,4.566701808720635,1.2183447073163016,7.9150589101249675
527.3321100917431,4.56821424355357,1.2212977509192942,7.915130736187846
527.7981651376147,4.570132625355779,1.2250380561744052,7.915227194537152
528.2642201834863,4.572505213556219,1.2296556412520379,7.915354785860401
528.7302752293579,4.5753802675838475,1.2352388191078645,7.91552171605983
529.1963302752293,4.578806046867622,1.2418738055999476,7.915738288135296
529.6623853211009,4.582830810836503,1.2496442816619622,7.916017340011044
530.1284403669724,4.587502818919447,1.2586309070162338,7.9163747308226595
530.594495412844,4.592870330545416,1.268910782473354,7.916829878617479
531.0605504587156,4.598981605143367,1.2805568574149584,7.917406352871775
531.5266055045872,4.6058849021422565,1.293637278606396,7.918132525678117
531.9926605504587,4.613628480971044,1.308214676053011,7.919042285889077
532.4587155963303,4.62226060105869,1.3243453812218546,7.920175820895524
532.9247706422018,4.631829521834149,1.3420785726305091,7.921580471037789
533.3908256880734,4.642383502726383,1.3614553435982506,7.923311661854515
533.856880733945,4.65397080316435,1.3825076869153827,7.925433919413318
534.3229357798166,4.666639682577007,1.4052573913848398,7.928021973769175
534.7889908256881,4.680438400393311,1.429714845714043,7.931161955072579
535.2550458715597,4.695415216042227,1.455877746196769,7.934952685887685
535.7211009174312,4.711618388952704,1.4837297061613453,7.939507071744064
536.1871559633028,4.729096178553712,1.5132387674393968,7.944953589668026
536.6532110091744,4.747896844274201,1.5443558173229248,7.951437871225476
537.1192660550458,4.768068645543129,1.5770129188500546,7.959124372236203
537.5853211009174,4.78965984178946,1.6111215680308861,7.9681981155480335
538.051376146789,4.81271869244215,1.6465708990400407,7.978866485844259
538.5174311926605,4.837292396067471,1.6832243105720672,7.991360481562875
538.9834862385321,4.863372637662766,1.7208407943923287,8.005904480933204
539.4495412844037,4.890869435444474,1.7590527735706414,8.022686097318307
539.9155963302752,4.919686270553897,1.7974882052819523,8.041884335825841
540.3816513761468,4.949726624132355,1.8357841185796744,8.063669129685035
540.8477064220183,4.980893977321142,1.8735903136892103,8.088197640953075
541.3137614678899,5.013091811261581,1.91057306634471,8.115610556178451
541.7798165137615,5.04622360709497,1.9464187584712906,8.14602845571865
542.2458715596331,5.080192845962623,1.9808373431024666,8.17954834882278
542.7119266055046,5.1149030090058325,2.013565543037267,8.216240474974398
543.1779816513762,5.150257577365929,2.0443696807885154,8.256145473943343
543.6440366972477,5.186160032184201,2.073048042777927,8.299272021590475
544.1100917431193,5.222513854601971,2.0994326937272123,8.345595015476729
544.5761467889909,5.259222525760544,2.123390677176415,8.395054374344673
545.0422018348625,5.296189526801221,2.1448245635969974,8.447554490005444
545.5082568807339,5.333318338865307,2.1636723365192845,8.502964341211328
545.9743119266055,5.370512443094123,2.179906636890913,8.561118249297333
546.440366972477,5.4076753206289645,2.193533413865731,8.621817227392198
546.9064220183486,5.444710452611153,2.2045900540086407,8.684830851213665
547.3724770642202,5.481521320181987,2.213143078690865,8.749899561673107
547.8385321100918,5.5180114044827775,2.219285510219571,8.816737298745984
548.3045871559633,5.554084186654821,2.2231340108048325,8.88503436250481
548.7706422018349,5.589643147839445,2.2248258953786926,8.954460400300198
549.2366972477064,5.624591769177938,2.224516110682471,9.024667427673405
549.702752293578,5.658833531811627,2.2223742604074963,9.095292803215758
550.1688073394496,5.692271916881811,2.2185817410939115,9.16596209266971
550.6348623853211,5.724810405529789,2.2133290374491668,9.23629177361041
551.1009174311927,5.7563524788968845,2.2068132099910844,9.305891747802685
551.5669724770643,5.786801618124398,2.199235593384637,9.37436764286416
552.0330275229358,5.816061304353631,2.1907997111288195,9.441322897578441
552.4990825688074,5.844035018725904,2.1817094016566636,9.506360635795145
552.965137614679,5.870626242382522,2.172167142481103,9.569085342283941
553.4311926605504,5.895739070389943,2.1623723040362988,9.629105836743587
553.897247706422,5.919327438715191,2.1524984493646935,9.68615642806569
554.3633027522935,5.941431119886024,2.1426695112766154,9.740192728495433
554.8293577981651,5.962098373331687,2.1329873162881445,9.791209430375229
555.2954128440367,5.981377458481414,2.123536925512759,9.839217991450068
555.7614678899083,5.9993166347644475,2.114388554356767,9.884244715172128
556.2275229357798,6.015964161610019,2.1055992778820367,9.926329045338
556.6935779816514,6.031368298447377,2.097214544718356,9.965522052176397
557.1596330275229,6.045577304705752,2.089269520825709,10.001885088585794
557.6256880733945,6.05863943981439,2.081790282596735,10.035488597032044
558.0917431192661,6.070602963202526,2.074794876906611,10.066411049498441
558.5577981651377,6.0815161342994,2.0682942638612003,10.0947380047376
559.0238532110092,6.0914272125342475,2.0622931562257367,10.120561268842758
559.4899082568808,6.100384457336312,2.056790767869244,10.14397814680338
559.9559633027523,6.108436128134828,2.051781482050723,10.165090774218934
