SAT_Reading,Reading_Effect,Reading Confidence Lower,Reading Confidence Upper
455.18165137614676,-8.075823553175583,-12.361244193093022,-3.790402913258144
455.6146788990826,-7.985681121717092,-12.265874729698247,-3.705487513735936
456.04770642201834,-7.896408257021036,-12.171533178348295,-3.621283335693776
456.4807339449541,-7.807971115759496,-12.078241907222424,-3.53770032429657
456.9137614678899,-7.720335854604591,-11.986012044763932,-3.4546596644452503
457.3467889908257,-7.633468630228433,-11.894842164339842,-3.3720950961170235
457.7798165137615,-7.547335599303133,-11.80471723529904,-3.2899539633072257
458.2128440366972,-7.46190291850081,-11.715607847241435,-3.208197989760185
458.64587155963306,-7.377136744493549,-11.627469712668557,-3.12680377631854
459.0788990825688,-7.293003233953496,-11.5402434510995,-3.0457630168074923
459.5119266055046,-7.209468543552738,-11.453854655387566,-2.96508243171791
459.9449541284404,-7.1264988299633885,-11.368214238569522,-2.8847834213572545
460.37798165137616,-7.044060249857563,-11.283219057331873,-2.8049014423832537
460.81100917431195,-6.962118959907373,-11.198752806298646,-2.7254851135161005
461.2440366972477,-6.880641116784936,-11.114687176022741,-2.646595057547131
461.6770642201835,-6.799592877162336,-11.030883266962174,-2.568302487362499
462.11009174311926,-6.718940397711723,-10.947193251972443,-2.4906875434510027
462.54311926605504,-6.638649835105178,-10.863462281033359,-2.4138373891769973
462.97614678899083,-6.558687346014817,-10.779530624102497,-2.3378440679271364
463.4091743119266,-6.479019087112759,-10.69523605115119,-2.2628021230743283
463.8422018348624,-6.399611215071112,-10.610416452564365,-2.188805977577858
464.27522935779814,-6.3204298865619934,-10.524912708104207,-2.115947065019779
464.708256880734,-6.241441258257487,-10.438571818447535,-2.0443106980674406
465.1412844036697,-6.162611486829745,-10.351250319768006,-1.973972653891484
465.5743119266055,-6.083910974534703,-10.262829284818984,-1.9049926642504218
466.0073394495413,-6.00536316312375,-10.173347408158838,-1.8373789180886622
466.4403669724771,-5.927027548318462,-10.082955734268147,-1.7710993623687763
466.87339449541287,-5.848964314830743,-9.991820237053982,-1.7061083926075042
467.3064220183486,-5.771233647372497,-9.900116336842476,-1.6423509579025186
467.73944954128444,-5.693895730655599,-9.808025488574511,-1.5797659727366868
468.1724770642202,-5.617010749391984,-9.71573199305455,-1.5182895057294168
468.60550458715596,-5.540638888293521,-9.623420018202697,-1.4578577583843453
469.03853211009175,-5.464840332072126,-9.531270823094385,-1.398409841049867
469.47155963302754,-5.3896752654396884,-9.439460183158092,-1.3398903477212851
469.9045871559633,-5.315203873108113,-9.34815602003179,-1.2822517261844366
470.33761467889906,-5.241486339789305,-9.257516244065112,-1.2254564355134985
470.77064220183485,-5.16858285019515,-9.167686821140125,-1.1694788792501742
471.20366972477063,-5.096553589037549,-9.078800078241324,-1.114307099833773
471.6366972477064,-5.025458741028405,-8.990973263948629,-1.0599442181081828
472.0697247706422,-4.955358490879623,-8.90430738071978,-1.006409601039465
472.502752293578,-4.886313023303091,-8.818886305491807,-0.9537397411143758
472.9357798165138,-4.818382523010715,-8.734776213852294,-0.901988832169137
473.3688073394495,-4.751627174714403,-8.652025320962613,-0.8512290284661934
473.8018348623853,-4.686107163126036,-8.570663949772943,-0.8015503764791299
474.2348623853211,-4.621882672957518,-8.49070493412195,-0.7530604117930855
474.6678899082569,-4.5590138889207505,-8.4121443613702,-0.705883416471301
475.10091743119267,-4.4975609957276355,-8.334962656606697,-0.6601593348485744
475.53394495412846,-4.43758417809007,-8.259126008523172,-0.6160423476569674
475.96697247706425,-4.379143620719951,-8.184588136085424,-0.5736991053544784
476.4,-4.322299508329189,-8.111292395424929,-0.5333066212334474
476.83302752293577,-4.267112025629667,-8.039174228159066,-0.4950498231002678
477.26605504587155,-4.213641357333288,-7.968163955800364,-0.4591187588662131
477.69908256880734,-4.161947688151955,-7.898189930147248,-0.4257054461566616
478.13211009174313,-4.112091202797567,-7.829182056609951,-0.39500034898518255
478.5651376146789,-4.0641320859820205,-7.761075716292511,-0.36718845567153036
478.9981651376147,-4.018130522417217,-7.693816123220971,-0.34244492161346285
479.43119266055044,-3.9741428709563866,-7.627367701639551,-0.32091804027322235
479.8642201834862,-3.9321654895111497,-7.561786375992549,-0.3025446030297507
480.297247706422,-3.892147096400936,-7.497208992334659,-0.2870852004672133
480.7302752293578,-3.854035097675635,-7.433796245212669,-0.27427395013860023
481.1633027522936,-3.817776899385144,-7.371727357976221,-0.2638264407940669
481.5963302752294,-3.7833199075793553,-7.3111963496654315,-0.2554434654932791
482.02935779816517,-3.750611528308166,-7.252408299627948,-0.2488147569883834
